Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_12_203,VPWR,li1,95.9100,45.9330,1.796663
TAP_TAPCELL_ROW_12_202,VPWR,li1,70.1500,45.9330,1.797437
TAP_TAPCELL_ROW_12_201,VPWR,li1,44.3900,45.9330,1.798473
TAP_TAPCELL_ROW_12_200,VPWR,li1,18.6300,45.9330,1.799448
TAP_TAPCELL_ROW_11_199,VPWR,li1,160.3100,41.1060,1.796522
TAP_TAPCELL_ROW_11_198,VPWR,li1,134.5500,41.1060,1.796823
TAP_TAPCELL_ROW_11_197,VPWR,li1,108.7900,41.1060,1.797289
TAP_TAPCELL_ROW_11_196,VPWR,li1,83.0300,41.1060,1.797780
TAP_TAPCELL_ROW_11_195,VPWR,li1,57.2700,41.1060,1.798362
TAP_TAPCELL_ROW_11_194,VPWR,li1,31.5100,41.1060,1.799161
TAP_TAPCELL_ROW_10_193,VPWR,li1,147.4300,40.4930,1.796644
TAP_TAPCELL_ROW_10_192,VPWR,li1,121.6700,40.4930,1.797043
TAP_TAPCELL_ROW_10_191,VPWR,li1,95.9100,40.4930,1.797518
TAP_TAPCELL_ROW_10_190,VPWR,li1,70.1500,40.4930,1.798038
TAP_TAPCELL_ROW_10_189,VPWR,li1,44.3900,40.4930,1.798679
TAP_TAPCELL_ROW_10_188,VPWR,li1,18.6300,40.4930,1.799512
TAP_TAPCELL_ROW_9_187,VPWR,li1,160.3100,35.6660,1.796617
TAP_TAPCELL_ROW_9_186,VPWR,li1,134.5500,35.6660,1.796830
TAP_TAPCELL_ROW_9_185,VPWR,li1,108.7900,35.6660,1.797243
TAP_TAPCELL_ROW_9_184,VPWR,li1,83.0300,35.6660,1.797704
TAP_TAPCELL_ROW_9_183,VPWR,li1,57.2700,35.6660,1.798365
TAP_TAPCELL_ROW_9_182,VPWR,li1,31.5100,35.6660,1.799248
TAP_TAPCELL_ROW_8_181,VPWR,li1,147.4300,35.0530,1.796689
TAP_TAPCELL_ROW_8_180,VPWR,li1,121.6700,35.0530,1.797035
TAP_TAPCELL_ROW_8_179,VPWR,li1,95.9100,35.0530,1.797460
TAP_TAPCELL_ROW_8_178,VPWR,li1,70.1500,35.0530,1.798016
TAP_TAPCELL_ROW_8_177,VPWR,li1,44.3900,35.0530,1.798765
TAP_TAPCELL_ROW_8_176,VPWR,li1,18.6300,35.0530,1.799562
TAP_TAPCELL_ROW_7_175,VPWR,li1,160.3100,30.2260,1.797002
TAP_TAPCELL_ROW_7_174,VPWR,li1,134.5500,30.2260,1.797182
TAP_TAPCELL_ROW_7_173,VPWR,li1,108.7900,30.2260,1.797473
TAP_TAPCELL_ROW_7_172,VPWR,li1,83.0300,30.2260,1.797832
TAP_TAPCELL_ROW_7_171,VPWR,li1,57.2700,30.2260,1.798390
TAP_TAPCELL_ROW_7_170,VPWR,li1,31.5100,30.2260,1.799178
TAP_TAPCELL_ROW_6_169,VPWR,li1,147.4300,29.6130,1.797066
TAP_TAPCELL_ROW_6_168,VPWR,li1,121.6700,29.6130,1.797332
TAP_TAPCELL_ROW_6_167,VPWR,li1,95.9100,29.6130,1.797656
TAP_TAPCELL_ROW_6_166,VPWR,li1,70.1500,29.6130,1.798089
TAP_TAPCELL_ROW_6_165,VPWR,li1,44.3900,29.6130,1.798755
TAP_TAPCELL_ROW_6_164,VPWR,li1,18.6300,29.6130,1.799582
TAP_TAPCELL_ROW_5_163,VPWR,li1,160.3100,24.7860,1.795078
TAP_TAPCELL_ROW_5_162,VPWR,li1,134.5500,24.7860,1.795369
TAP_TAPCELL_ROW_5_161,VPWR,li1,108.7900,24.7860,1.795967
TAP_TAPCELL_ROW_5_160,VPWR,li1,83.0300,24.7860,1.796805
TAP_TAPCELL_ROW_5_159,VPWR,li1,57.2700,24.7860,1.797915
TAP_TAPCELL_ROW_5_158,VPWR,li1,31.5100,24.7860,1.799015
TAP_TAPCELL_ROW_4_157,VPWR,li1,147.4300,24.1730,1.795131
TAP_TAPCELL_ROW_4_156,VPWR,li1,121.6700,24.1730,1.795665
TAP_TAPCELL_ROW_4_155,VPWR,li1,95.9100,24.1730,1.796376
TAP_TAPCELL_ROW_4_154,VPWR,li1,70.1500,24.1730,1.797353
TAP_TAPCELL_ROW_4_153,VPWR,li1,44.3900,24.1730,1.798474
TAP_TAPCELL_ROW_4_152,VPWR,li1,18.6300,24.1730,1.799483
TAP_TAPCELL_ROW_3_151,VPWR,li1,160.3100,19.3460,1.797254
TAP_TAPCELL_ROW_3_150,VPWR,li1,134.5500,19.3460,1.797404
TAP_TAPCELL_ROW_3_149,VPWR,li1,108.7900,19.3460,1.797694
TAP_TAPCELL_ROW_3_148,VPWR,li1,83.0300,19.3460,1.798098
TAP_TAPCELL_ROW_3_147,VPWR,li1,57.2700,19.3460,1.798603
TAP_TAPCELL_ROW_3_146,VPWR,li1,31.5100,19.3460,1.799325
TAP_TAPCELL_ROW_2_145,VPWR,li1,147.4300,18.7330,1.797313
TAP_TAPCELL_ROW_2_144,VPWR,li1,121.6700,18.7330,1.797544
TAP_TAPCELL_ROW_2_143,VPWR,li1,95.9100,18.7330,1.797871
TAP_TAPCELL_ROW_2_142,VPWR,li1,70.1500,18.7330,1.798345
TAP_TAPCELL_ROW_2_141,VPWR,li1,44.3900,18.7330,1.798963
TAP_TAPCELL_ROW_2_140,VPWR,li1,18.6300,18.7330,1.799643
TAP_TAPCELL_ROW_1_139,VPWR,li1,160.3100,13.9060,1.794148
TAP_TAPCELL_ROW_1_138,VPWR,li1,134.5500,13.9060,1.794450
TAP_TAPCELL_ROW_1_137,VPWR,li1,108.7900,13.9060,1.795023
TAP_TAPCELL_ROW_1_136,VPWR,li1,83.0300,13.9060,1.795932
TAP_TAPCELL_ROW_1_135,VPWR,li1,57.2700,13.9060,1.797172
TAP_TAPCELL_ROW_1_134,VPWR,li1,31.5100,13.9060,1.798753
TAP_TAPCELL_ROW_0_133,VPWR,li1,160.3100,13.2930,1.794148
TAP_TAPCELL_ROW_0_132,VPWR,li1,147.4300,13.2930,1.794254
TAP_TAPCELL_ROW_0_131,VPWR,li1,134.5500,13.2930,1.794450
TAP_TAPCELL_ROW_0_130,VPWR,li1,121.6700,13.2930,1.794698
TAP_TAPCELL_ROW_0_129,VPWR,li1,108.7900,13.2930,1.795023
TAP_TAPCELL_ROW_0_128,VPWR,li1,95.9100,13.2930,1.795429
TAP_TAPCELL_ROW_0_127,VPWR,li1,83.0300,13.2930,1.795932
TAP_TAPCELL_ROW_0_126,VPWR,li1,70.1500,13.2930,1.796538
TAP_TAPCELL_ROW_0_125,VPWR,li1,57.2700,13.2930,1.797172
TAP_TAPCELL_ROW_0_124,VPWR,li1,44.3900,13.2930,1.797922
TAP_TAPCELL_ROW_0_123,VPWR,li1,31.5100,13.2930,1.798753
TAP_TAPCELL_ROW_0_122,VPWR,li1,18.6300,13.2930,1.799313
PHY_EDGE_ROW_60_Left_121,VPWR,li1,6.2100,176.8000,1.799708
PHY_EDGE_ROW_59_Left_120,VPWR,li1,6.2100,171.3600,1.799772
PHY_EDGE_ROW_58_Left_119,VPWR,li1,6.2100,171.3600,1.799772
PHY_EDGE_ROW_57_Left_118,VPWR,li1,6.2100,165.9200,1.799732
PHY_EDGE_ROW_56_Left_117,VPWR,li1,6.2100,165.9200,1.799732
PHY_EDGE_ROW_55_Left_116,VPWR,li1,6.2100,160.4800,1.799358
PHY_EDGE_ROW_54_Left_115,VPWR,li1,6.2100,160.4800,1.799358
PHY_EDGE_ROW_53_Left_114,VPWR,li1,6.2100,155.0400,1.799609
PHY_EDGE_ROW_52_Left_113,VPWR,li1,6.2100,155.0400,1.799609
PHY_EDGE_ROW_51_Left_112,VPWR,li1,6.2100,149.6000,1.799521
PHY_EDGE_ROW_50_Left_111,VPWR,li1,6.2100,149.6000,1.799521
PHY_EDGE_ROW_49_Left_110,VPWR,li1,6.2100,144.1600,1.799635
PHY_EDGE_ROW_48_Left_109,VPWR,li1,6.2100,144.1600,1.799635
PHY_EDGE_ROW_47_Left_108,VPWR,li1,6.2100,138.7200,1.799585
PHY_EDGE_ROW_46_Left_107,VPWR,li1,6.2100,138.7200,1.799585
PHY_EDGE_ROW_45_Left_106,VPWR,li1,6.2100,133.2800,1.799459
PHY_EDGE_ROW_44_Left_105,VPWR,li1,6.2100,133.2800,1.799459
PHY_EDGE_ROW_43_Left_104,VPWR,li1,6.2100,127.8400,1.799380
PHY_EDGE_ROW_42_Left_103,VPWR,li1,6.2100,127.8400,1.799380
PHY_EDGE_ROW_41_Left_102,VPWR,li1,6.2100,122.4000,1.799489
PHY_EDGE_ROW_40_Left_101,VPWR,li1,6.2100,122.4000,1.799489
PHY_EDGE_ROW_39_Left_100,VPWR,li1,6.2100,116.9600,1.799529
PHY_EDGE_ROW_38_Left_99,VPWR,li1,6.2100,116.9600,1.799529
PHY_EDGE_ROW_37_Left_98,VPWR,li1,6.2100,111.5200,1.799574
PHY_EDGE_ROW_36_Left_97,VPWR,li1,6.2100,111.5200,1.799574
PHY_EDGE_ROW_35_Left_96,VPWR,li1,6.2100,106.0800,1.799553
PHY_EDGE_ROW_34_Left_95,VPWR,li1,6.2100,106.0800,1.799553
PHY_EDGE_ROW_33_Left_94,VPWR,li1,6.2100,100.6400,1.799605
PHY_EDGE_ROW_32_Left_93,VPWR,li1,6.2100,100.6400,1.799605
PHY_EDGE_ROW_31_Left_92,VPWR,li1,6.2100,95.2000,1.799526
PHY_EDGE_ROW_30_Left_91,VPWR,li1,6.2100,95.2000,1.799526
PHY_EDGE_ROW_29_Left_90,VPWR,li1,6.2100,89.7600,1.799752
PHY_EDGE_ROW_28_Left_89,VPWR,li1,6.2100,89.7600,1.799752
PHY_EDGE_ROW_27_Left_88,VPWR,li1,6.2100,84.3200,1.799638
PHY_EDGE_ROW_26_Left_87,VPWR,li1,6.2100,84.3200,1.799638
PHY_EDGE_ROW_25_Left_86,VPWR,li1,6.2100,78.8800,1.799701
PHY_EDGE_ROW_24_Left_85,VPWR,li1,6.2100,78.8800,1.799701
PHY_EDGE_ROW_23_Left_84,VPWR,li1,6.2100,73.4400,1.799730
PHY_EDGE_ROW_22_Left_83,VPWR,li1,6.2100,73.4400,1.799730
PHY_EDGE_ROW_21_Left_82,VPWR,li1,6.2100,68.0000,1.799640
PHY_EDGE_ROW_20_Left_81,VPWR,li1,6.2100,68.0000,1.799640
PHY_EDGE_ROW_19_Left_80,VPWR,li1,6.2100,62.5600,1.799233
PHY_EDGE_ROW_18_Left_79,VPWR,li1,6.2100,62.5600,1.799233
PHY_EDGE_ROW_17_Left_78,VPWR,li1,6.2100,57.1200,1.799458
PHY_EDGE_ROW_16_Left_77,VPWR,li1,6.2100,57.1200,1.799458
PHY_EDGE_ROW_15_Left_76,VPWR,li1,6.2100,51.6800,1.799514
PHY_EDGE_ROW_14_Left_75,VPWR,li1,6.2100,51.6800,1.799514
PHY_EDGE_ROW_13_Left_74,VPWR,li1,6.2100,46.2400,1.799420
PHY_EDGE_ROW_12_Left_73,VPWR,li1,6.2100,46.2400,1.799420
PHY_EDGE_ROW_11_Left_72,VPWR,li1,6.2100,40.8000,1.799499
PHY_EDGE_ROW_10_Left_71,VPWR,li1,6.2100,40.8000,1.799499
PHY_EDGE_ROW_9_Left_70,VPWR,li1,6.2100,35.3600,1.799539
PHY_EDGE_ROW_8_Left_69,VPWR,li1,6.2100,35.3600,1.799539
PHY_EDGE_ROW_7_Left_68,VPWR,li1,6.2100,29.9200,1.799565
PHY_EDGE_ROW_6_Left_67,VPWR,li1,6.2100,29.9200,1.799565
PHY_EDGE_ROW_5_Left_66,VPWR,li1,6.2100,24.4800,1.799468
PHY_EDGE_ROW_4_Left_65,VPWR,li1,6.2100,24.4800,1.799468
PHY_EDGE_ROW_3_Left_64,VPWR,li1,6.2100,19.0400,1.799643
PHY_EDGE_ROW_2_Left_63,VPWR,li1,6.2100,19.0400,1.799643
PHY_EDGE_ROW_1_Left_62,VPWR,li1,6.2100,13.6000,1.799312
PHY_EDGE_ROW_0_Left_61,VPWR,li1,6.2100,13.6000,1.799312
PHY_EDGE_ROW_60_Right_60,VPWR,li1,172.7300,176.8000,1.797526
PHY_EDGE_ROW_59_Right_59,VPWR,li1,172.7300,171.3600,1.798218
PHY_EDGE_ROW_58_Right_58,VPWR,li1,172.7300,171.3600,1.798218
PHY_EDGE_ROW_57_Right_57,VPWR,li1,172.7300,165.9200,1.798140
PHY_EDGE_ROW_56_Right_56,VPWR,li1,172.7300,165.9200,1.798140
PHY_EDGE_ROW_55_Right_55,VPWR,li1,172.7300,160.4800,1.795180
PHY_EDGE_ROW_54_Right_54,VPWR,li1,172.7300,160.4800,1.795180
PHY_EDGE_ROW_53_Right_53,VPWR,li1,172.7300,155.0400,1.797338
PHY_EDGE_ROW_52_Right_52,VPWR,li1,172.7300,155.0400,1.797338
PHY_EDGE_ROW_51_Right_51,VPWR,li1,172.7300,149.6000,1.795964
PHY_EDGE_ROW_50_Right_50,VPWR,li1,172.7300,149.6000,1.795964
PHY_EDGE_ROW_49_Right_49,VPWR,li1,172.7300,144.1600,1.796924
PHY_EDGE_ROW_48_Right_48,VPWR,li1,172.7300,144.1600,1.796924
PHY_EDGE_ROW_47_Right_47,VPWR,li1,172.7300,138.7200,1.796600
PHY_EDGE_ROW_46_Right_46,VPWR,li1,172.7300,138.7200,1.796600
PHY_EDGE_ROW_45_Right_45,VPWR,li1,172.7300,133.2800,1.796203
PHY_EDGE_ROW_44_Right_44,VPWR,li1,172.7300,133.2800,1.796203
PHY_EDGE_ROW_43_Right_43,VPWR,li1,172.7300,127.8400,1.795124
PHY_EDGE_ROW_42_Right_42,VPWR,li1,172.7300,127.8400,1.795124
PHY_EDGE_ROW_41_Right_41,VPWR,li1,172.7300,122.4000,1.795926
PHY_EDGE_ROW_40_Right_40,VPWR,li1,172.7300,122.4000,1.795926
PHY_EDGE_ROW_39_Right_39,VPWR,li1,172.7300,116.9600,1.796111
PHY_EDGE_ROW_38_Right_38,VPWR,li1,172.7300,116.9600,1.796111
PHY_EDGE_ROW_37_Right_37,VPWR,li1,172.7300,111.5200,1.796630
PHY_EDGE_ROW_36_Right_36,VPWR,li1,172.7300,111.5200,1.796630
PHY_EDGE_ROW_35_Right_35,VPWR,li1,172.7300,106.0800,1.796479
PHY_EDGE_ROW_34_Right_34,VPWR,li1,172.7300,106.0800,1.796479
PHY_EDGE_ROW_33_Right_33,VPWR,li1,172.7300,100.6400,1.797154
PHY_EDGE_ROW_32_Right_32,VPWR,li1,172.7300,100.6400,1.797154
PHY_EDGE_ROW_31_Right_31,VPWR,li1,172.7300,95.2000,1.796779
PHY_EDGE_ROW_30_Right_30,VPWR,li1,172.7300,95.2000,1.796779
PHY_EDGE_ROW_29_Right_29,VPWR,li1,172.7300,89.7600,1.798255
PHY_EDGE_ROW_28_Right_28,VPWR,li1,172.7300,89.7600,1.798255
PHY_EDGE_ROW_27_Right_27,VPWR,li1,172.7300,84.3200,1.797060
PHY_EDGE_ROW_26_Right_26,VPWR,li1,172.7300,84.3200,1.797060
PHY_EDGE_ROW_25_Right_25,VPWR,li1,172.7300,78.8800,1.797902
PHY_EDGE_ROW_24_Right_24,VPWR,li1,172.7300,78.8800,1.797902
PHY_EDGE_ROW_23_Right_23,VPWR,li1,172.7300,73.4400,1.798063
PHY_EDGE_ROW_22_Right_22,VPWR,li1,172.7300,73.4400,1.798063
PHY_EDGE_ROW_21_Right_21,VPWR,li1,172.7300,68.0000,1.797754
PHY_EDGE_ROW_20_Right_20,VPWR,li1,172.7300,68.0000,1.797754
PHY_EDGE_ROW_19_Right_19,VPWR,li1,172.7300,62.5600,1.793925
PHY_EDGE_ROW_18_Right_18,VPWR,li1,172.7300,62.5600,1.793925
PHY_EDGE_ROW_17_Right_17,VPWR,li1,172.7300,57.1200,1.796582
PHY_EDGE_ROW_16_Right_16,VPWR,li1,172.7300,57.1200,1.796582
PHY_EDGE_ROW_15_Right_15,VPWR,li1,172.7300,51.6800,1.797299
PHY_EDGE_ROW_14_Right_14,VPWR,li1,172.7300,51.6800,1.797299
PHY_EDGE_ROW_13_Right_13,VPWR,li1,172.7300,46.2400,1.795483
PHY_EDGE_ROW_12_Right_12,VPWR,li1,172.7300,46.2400,1.795483
PHY_EDGE_ROW_11_Right_11,VPWR,li1,172.7300,40.8000,1.796493
PHY_EDGE_ROW_10_Right_10,VPWR,li1,172.7300,40.8000,1.796493
PHY_EDGE_ROW_9_Right_9,VPWR,li1,172.7300,35.3600,1.796600
PHY_EDGE_ROW_8_Right_8,VPWR,li1,172.7300,35.3600,1.796600
PHY_EDGE_ROW_7_Right_7,VPWR,li1,172.7300,29.9200,1.796981
PHY_EDGE_ROW_6_Right_6,VPWR,li1,172.7300,29.9200,1.796981
PHY_EDGE_ROW_5_Right_5,VPWR,li1,172.7300,24.4800,1.795060
PHY_EDGE_ROW_4_Right_4,VPWR,li1,172.7300,24.4800,1.795060
PHY_EDGE_ROW_3_Right_3,VPWR,li1,172.7300,19.0400,1.797245
PHY_EDGE_ROW_2_Right_2,VPWR,li1,172.7300,19.0400,1.797245
PHY_EDGE_ROW_1_Right_1,VPWR,li1,172.7300,13.6000,1.794120
PHY_EDGE_ROW_0_Right_0,VPWR,li1,172.7300,13.6000,1.794120
_2343_,VPWR,li1,125.5800,13.6000,1.794618
_2342_,VPWR,li1,51.0600,19.0400,1.798750
_2341_,VPWR,li1,65.3200,19.0400,1.798440
_2340_,VPWR,li1,61.1800,13.6000,1.797049
_2339_,VPWR,li1,130.6400,13.6000,1.794521
_2338_,VPWR,li1,11.0400,165.9200,1.799737
_2337_,VPWR,li1,14.7200,57.1200,1.799471
_2336_,VPWR,li1,53.3600,171.3600,1.799125
_2335_,VPWR,li1,29.4400,24.4800,1.799151
_2334_,VPWR,li1,40.0200,171.3600,1.799374
_2333_,VPWR,li1,74.0600,165.9200,1.798870
_2332_,VPWR,li1,56.1200,84.3200,1.798779
_2331_,VPWR,li1,10.5800,46.2400,1.799424
_2330_,VPWR,li1,79.1200,160.4800,1.796849
_2329_,VPWR,li1,20.7000,29.9200,1.799585
_2328_,VPWR,li1,76.3600,171.3600,1.798770
_2327_,VPWR,li1,114.5400,13.6000,1.794866
_2326_,VPWR,li1,86.4800,19.0400,1.798022
_2325_,VPWR,li1,115.4600,171.3600,1.798314
_2324_,VPWR,li1,98.9000,144.1600,1.797621
_2323_,VPWR,li1,167.9000,19.0400,1.797246
_2322_,VPWR,li1,168.3600,95.2000,1.796779
_2321_,VPWR,li1,157.7800,155.0400,1.797372
_2320_,VPWR,li1,132.4800,171.3600,1.798235
_2319_,VPWR,li1,146.7400,160.4800,1.795288
_2318_,VPWR,li1,130.6400,51.6800,1.797481
_2317_,VPWR,li1,164.2200,46.2400,1.795497
_2316_,VPWR,li1,168.3600,62.5600,1.793925
_2315_,VPWR,li1,166.9800,160.4800,1.795181
_2314_,VPWR,li1,91.5400,24.4800,1.796531
_2313_,VPWR,li1,129.7200,19.0400,1.797450
_2312_,VPWR,li1,126.0400,46.2400,1.795958
_2311_,VPWR,li1,153.6400,68.0000,1.797804
_2310_,VPWR,li1,143.2900,106.0800,1.796561
_2309_,VPWR,li1,146.5100,95.2000,1.796841
_2308_,VPWR,li1,147.6600,57.1200,1.796670
_2307_,VPWR,li1,140.3000,95.2000,1.796876
_2306_,VPWR,li1,141.2200,68.0000,1.797867
_2305_,VPWR,li1,138.4600,84.3200,1.797231
_2304_,VPWR,li1,136.6200,57.1200,1.796773
_2303_,VPWR,li1,125.1200,106.0800,1.796730
_2302_,VPWR,li1,129.7200,100.6400,1.797320
_2301_,VPWR,li1,123.7400,111.5200,1.796951
_2300_,VPWR,li1,125.8100,116.9600,1.796495
_2299_,VPWR,li1,117.3000,122.4000,1.796453
_2298_,VPWR,li1,143.5200,116.9600,1.796266
_2297_,VPWR,li1,151.3400,133.2800,1.796242
_2296_,VPWR,li1,133.4000,127.8400,1.795407
_2295_,VPWR,li1,151.3400,144.1600,1.796969
_2294_,VPWR,li1,156.1700,122.4000,1.795961
_2293_,VPWR,li1,156.4000,138.7200,1.796623
_2292_,VPWR,li1,166.0600,144.1600,1.796926
_2291_,VPWR,li1,167.4400,122.4000,1.795927
_2290_,VPWR,li1,155.7100,106.0800,1.796505
_2289_,VPWR,li1,155.2500,116.9600,1.796159
_2288_,VPWR,li1,148.8100,100.6400,1.797188
_2287_,VPWR,li1,156.4000,89.7600,1.798275
_2286_,VPWR,li1,164.2200,78.8800,1.797918
_2285_,VPWR,li1,151.3400,111.5200,1.796684
_2284_,VPWR,li1,166.5200,68.0000,1.797758
_2283_,VPWR,li1,57.5000,68.0000,1.798865
_2282_,VPWR,li1,54.7400,95.2000,1.798319
_2281_,VPWR,li1,50.6000,68.0000,1.798972
_2280_,VPWR,li1,48.3000,89.7600,1.799279
_2279_,VPWR,li1,42.3200,62.5600,1.797909
_2278_,VPWR,li1,38.1800,68.0000,1.799242
_2277_,VPWR,li1,35.6500,95.2000,1.798991
_2276_,VPWR,li1,34.2700,89.7600,1.799497
_2275_,VPWR,li1,10.5800,73.4400,1.799730
_2274_,VPWR,li1,26.6800,62.5600,1.798862
_2273_,VPWR,li1,18.4000,62.5600,1.799254
_2272_,VPWR,li1,25.3000,84.3200,1.799567
_2271_,VPWR,li1,27.6000,95.2000,1.799297
_2270_,VPWR,li1,10.8100,84.3200,1.799638
_2269_,VPWR,li1,10.8100,62.5600,1.799233
_2268_,VPWR,li1,27.3700,100.6400,1.799411
_2267_,VPWR,li1,11.2700,95.2000,1.799527
_2266_,VPWR,li1,10.5800,111.5200,1.799574
_2265_,VPWR,li1,11.2700,127.8400,1.799380
_2264_,VPWR,li1,27.1400,111.5200,1.799369
_2263_,VPWR,li1,22.5400,127.8400,1.799276
_2262_,VPWR,li1,10.5800,116.9600,1.799529
_2261_,VPWR,li1,35.4200,133.2800,1.798812
_2260_,VPWR,li1,34.9600,106.0800,1.799009
_2259_,VPWR,li1,35.8800,127.8400,1.798619
_2258_,VPWR,li1,48.3000,127.8400,1.798043
_2257_,VPWR,li1,51.9800,116.9600,1.798404
_2256_,VPWR,li1,41.1700,100.6400,1.798925
_2255_,VPWR,li1,34.0400,155.0400,1.799269
_2254_,VPWR,li1,23.4600,149.6000,1.799541
_2253_,VPWR,li1,32.4300,160.4800,1.798776
_2252_,VPWR,li1,18.6300,149.6000,1.799530
_2251_,VPWR,li1,11.7300,149.6000,1.799522
_2250_,VPWR,li1,22.7700,138.7200,1.799594
_2249_,VPWR,li1,11.5000,133.2800,1.799460
_2248_,VPWR,li1,12.4200,144.1600,1.799635
_2247_,VPWR,li1,14.7200,133.2800,1.799462
_2246_,VPWR,li1,117.7600,24.4800,1.795734
_2245_,VPWR,li1,44.6200,19.0400,1.798914
_2244_,VPWR,li1,75.4400,13.6000,1.796262
_2243_,VPWR,li1,79.5800,24.4800,1.796995
_2242_,VPWR,li1,142.6000,13.6000,1.794330
_2241_,VPWR,li1,10.5800,155.0400,1.799609
_2240_,VPWR,li1,15.1800,46.2400,1.799436
_2239_,VPWR,li1,40.0200,160.4800,1.798402
_2238_,VPWR,li1,33.5800,19.0400,1.799228
_2237_,VPWR,li1,48.7600,171.3600,1.799219
_2236_,VPWR,li1,95.2200,160.4800,1.796318
_2235_,VPWR,li1,58.8800,78.8800,1.798991
_2234_,VPWR,li1,11.5000,35.3600,1.799539
_2233_,VPWR,li1,86.9400,155.0400,1.798018
_2232_,VPWR,li1,20.2400,19.0400,1.799643
_2231_,VPWR,li1,62.5600,171.3600,1.798966
_2230_,VPWR,li1,104.8800,13.6000,1.795132
_2229_,VPWR,li1,93.8400,13.6000,1.795503
_2228_,VPWR,li1,125.5800,171.3600,1.798259
_2227_,VPWR,li1,103.0400,171.3600,1.798431
_2226_,VPWR,li1,152.7200,13.6000,1.794195
_2225_,VPWR,li1,168.3600,78.8800,1.797905
_2224_,VPWR,li1,168.3600,149.6000,1.795964
_2223_,VPWR,li1,141.2200,171.3600,1.798220
_2222_,VPWR,li1,153.6400,160.4800,1.795237
_2221_,VPWR,li1,117.7600,57.1200,1.797061
_2220_,VPWR,li1,168.3600,40.8000,1.796493
_2219_,VPWR,li1,167.9000,57.1200,1.796582
_2218_,VPWR,li1,164.2200,160.4800,1.795187
_2217_,VPWR,li1,95.2200,24.4800,1.796376
_2216_,VPWR,li1,104.8800,24.4800,1.796075
_2215_,VPWR,li1,119.1400,46.2400,1.796081
_2214_,VPWR,li1,123.9700,19.0400,1.797511
_2213_,VPWR,li1,52.2100,19.0400,1.798750
_2212_,VPWR,li1,53.1300,24.4800,1.798047
_2211_,VPWR,li1,68.7700,19.0400,1.798345
_2210_,VPWR,li1,70.6100,13.6000,1.796538
_2209_,VPWR,li1,59.5700,13.6000,1.797049
_2208_,VPWR,li1,136.8500,13.6000,1.794412
_2207_,VPWR,li1,11.7300,165.9200,1.799737
_2206_,VPWR,li1,20.9300,51.6800,1.799542
_2205_,VPWR,li1,18.1700,51.6800,1.799533
_2204_,VPWR,li1,59.5700,171.3600,1.799014
_2203_,VPWR,li1,35.1900,24.4800,1.798920
_2202_,VPWR,li1,41.1700,171.3600,1.799374
_2201_,VPWR,li1,68.3100,165.9200,1.798944
_2200_,VPWR,li1,73.3700,160.4800,1.797072
_2199_,VPWR,li1,59.5700,84.3200,1.798701
_2198_,VPWR,li1,10.8100,40.8000,1.799500
_2197_,VPWR,li1,80.2700,160.4800,1.796849
_2196_,VPWR,li1,84.4100,160.4800,1.796709
_2195_,VPWR,li1,22.3100,29.9200,1.799585
_2194_,VPWR,li1,22.7700,35.3600,1.799574
_2193_,VPWR,li1,75.6700,171.3600,1.798770
_2192_,VPWR,li1,112.9300,19.0400,1.797641
_2191_,VPWR,li1,88.0900,13.6000,1.795726
_2190_,VPWR,li1,116.6100,165.9200,1.798429
_2189_,VPWR,li1,118.4500,165.9200,1.798413
_2188_,VPWR,li1,100.9700,144.1600,1.797556
_2187_,VPWR,li1,163.5300,13.6000,1.794135
_2186_,VPWR,li1,169.0500,95.2000,1.796779
_2185_,VPWR,li1,158.0100,149.6000,1.795996
_2184_,VPWR,li1,163.5300,155.0400,1.797350
_2183_,VPWR,li1,132.2500,171.3600,1.798235
_2182_,VPWR,li1,149.7300,165.9200,1.798211
_2181_,VPWR,li1,127.1900,57.1200,1.796894
_2180_,VPWR,li1,125.8100,51.6800,1.797534
_2179_,VPWR,li1,161.6900,46.2400,1.795508
_2178_,VPWR,li1,163.0700,51.6800,1.797311
_2177_,VPWR,li1,168.1300,57.1200,1.796582
_2176_,VPWR,li1,167.2100,155.0400,1.797341
_2175_,VPWR,li1,93.1500,19.0400,1.797912
_2174_,VPWR,li1,129.4900,19.0400,1.797450
_2173_,VPWR,li1,134.5500,19.0400,1.797404
_2172_,VPWR,li1,125.8100,40.8000,1.796988
_2171_,VPWR,li1,153.4100,57.1200,1.796637
_2170_,VPWR,li1,155.7100,73.4400,1.798079
_2169_,VPWR,li1,162.6100,73.4400,1.798067
_2168_,VPWR,li1,153.4100,78.8800,1.797962
_2167_,VPWR,li1,144.6700,106.0800,1.796561
_2166_,VPWR,li1,152.4900,84.3200,1.797129
_2165_,VPWR,li1,158.0100,84.3200,1.797107
_2164_,VPWR,li1,153.8700,84.3200,1.797129
_2163_,VPWR,li1,149.7300,95.2000,1.796822
_2162_,VPWR,li1,148.3500,84.3200,1.797165
_2161_,VPWR,li1,156.6300,84.3200,1.797107
_2160_,VPWR,li1,148.3500,78.8800,1.797990
_2159_,VPWR,li1,145.1300,62.5600,1.794063
_2158_,VPWR,li1,149.7300,73.4400,1.798096
_2157_,VPWR,li1,154.3300,73.4400,1.798087
_2156_,VPWR,li1,150.1900,73.4400,1.798096
